date,sp500_close,sp500_open,sp500_high,sp500_low,sp500_volume
2022-02-05,3716.6356539232847,3711.498911389484,3741.000423921147,3703.776539106011,4329760338
2022-02-06,3598.2398082363543,3603.438786170532,3647.4370063717324,3611.144100835696,4109167000
2022-02-07,3613.47452858131,3622.49323551076,3672.440909907948,3635.899209311849,3868487856
2022-02-08,3775.632201230892,3766.625017060146,3790.845033161081,3753.1251820848515,4760902717
2022-02-09,3749.0399812026244,3737.073416946514,3756.535615188864,3719.1571513561394,4797705137
2022-02-10,3693.2016338129997,3680.0985589340644,3697.2757207161194,3660.486907574666,3390636236
2022-02-11,3724.3820408896117,3717.745739898461,3745.0493554179125,3707.785182727187,4122427471
2022-02-12,3677.6819227232304,3670.183531762625,3695.7102565584505,3658.9370201747847,3629367050
2022-02-13,3662.79351369303,3653.3790393715135,3675.8486342409506,3639.273025940046,3455630349
2022-02-14,3733.8819009080157,3718.9621620273697,3733.7907018097894,3696.638555523125,4299633013
2022-02-15,3697.773715183406,3686.7995325997963,3707.253244257798,3670.365152275134,4539831098
2022-02-16,3677.4121244517623,3672.552236768782,3702.0802753765097,3665.243655721022,3345626287
2022-02-17,3697.422248527125,3690.3819663289187,3716.801982791659,3679.8188784852746,4619004189
2022-02-18,3718.6821656456514,3702.926293357054,3716.3334409601193,3679.354998761511,4601730711
2022-02-19,3656.4435344257513,3652.277308968452,3682.647583058826,3646.0043235259027,3363719587
2022-02-20,3664.924217676664,3663.499865318985,3698.1161322471676,3661.318956801923,4231947029
2022-02-21,3658.637164232712,3653.7726071817,3683.1051518170043,3646.4573393611145,4359511103
2022-02-22,3716.6894041317,3704.5178207753297,3723.344255033001,3686.296053490384,3051895624
2022-02-23,3629.3468700792682,3622.108825745803,3647.5455900351926,3611.2516040646938,3822649401
2022-02-24,3622.054205478017,3620.5990257967915,3654.738307601045,3618.3727523015327,4420418957
2022-02-25,3729.202256296886,3714.1500033229768,3728.730487759677,3691.6286918615715,3370387910
2022-02-26,3676.414012449522,3668.529192437913,3693.456774028194,3656.705960356272,4887845005
2022-02-27,3614.9443216176683,3608.8324165541662,3635.833606095576,3599.656157278705,4608236247
2022-02-28,3675.8392271288403,3666.0767410015324,3688.1491304002175,3651.4511291027034,3527475459
2022-03-01,3625.454262995283,3622.524893712484,3654.461160911981,3618.0983632909665,4815936984
2022-03-02,3670.2582776346585,3666.556196192975,3697.769457021715,3660.975731081201,3087164800
2022-03-03,3691.3941102929125,3677.7229538127476,3694.0198932169296,3657.2634763690003,4031283037
2022-03-04,3691.5217840854466,3678.9975744210087,3697.0363270571056,3660.2498959421096,3737915910
2022-03-05,3652.3017174568,3651.418577026333,3686.729484359386,3650.0456088931232,3358810061
2022-03-06,3641.2388043211836,3633.2918576890165,3657.772174273043,3621.3764312454514,3613194030
2022-03-07,3629.4538057701943,3617.3593413555714,3635.427390963628,3599.2539840883683,4018508099
2022-03-08,3637.5986126239254,3623.65188626879,3638.9907971310904,3602.7819334780447,3401896689
2022-03-09,3596.8401648269896,3587.0197956745087,3608.2115844213135,3572.308981591251,3621159243
2022-03-10,3617.235620682633,3605.921904627411,3625.052156907473,3588.9819861919764,3048660340
2022-03-11,3663.7183135608957,3657.0383380487133,3683.6669111921124,3647.0135090906992,4910180107
2022-03-12,3601.6466798065917,3595.626763767677,3622.6341071116913,3586.587996593167,4467123509
2022-03-13,3632.5428903573506,3626.8697794091754,3654.7134572808363,3618.3481492481915,4242584804
2022-03-14,3607.691432829297,3605.217328822305,3637.6662257974517,3601.470541958671,4954828998
2022-03-15,3546.445395495833,3549.8759655584145,3590.6708042314303,3554.9427365276356,3690662504
2022-03-16,3572.9031565151704,3579.010586007645,3624.133158230944,3588.0721317808852,3950568225
2022-03-17,3630.367963780362,3621.901127638744,3645.483404012271,3609.2099373056817,4317594918
2022-03-18,3667.021375522376,3655.1019976466,3673.8127404151305,3637.257389764234,4628584822
2022-03-19,3681.3576251157406,3664.584467874772,3676.073295504119,3639.49545176776,4893051823
2022-03-20,3625.4002123936325,3614.814521636304,3635.1315100883553,3598.961047301407,3947282423
2022-03-21,3645.41917592446,3635.4717982706497,3656.958340946188,3620.570695762644,3924359757
2022-03-22,3643.455384595837,3631.160850863018,3649.065795089842,3612.756682700889,3306644410
2022-03-23,3688.127698562122,3670.6285322151984,3681.0835537269045,3644.455856674896,3974044026
2022-03-24,3584.0046976336994,3580.155964775179,3610.2811162106227,3574.3579210244475,4970374656
2022-03-25,3567.2164538865654,3570.976574690018,3612.4799571975354,3576.5348829965656,4005669325
2022-03-26,3671.4369723901245,3650.21237241109,3654.846425126759,3618.4797940309713,4645678435
2022-03-27,3592.6730844017193,3584.970501938236,3609.334289312319,3573.420515289311,3092863908
2022-03-28,3598.340701830871,3595.499032289168,3627.2963004333833,3591.203799931559,3390441015
2022-03-29,3506.197780896633,3520.7862276324972,3578.109647830039,3542.5065667571043,3464049926
2022-03-30,3533.215101277344,3528.6072399082027,3557.0707100442037,3521.6769716358035,3931421731
2022-03-31,3610.9173133217796,3596.281008641987,3610.3057115030797,3574.3822715876263,4210975504
2022-04-01,3579.7504384022586,3576.0447384382715,3606.344255517569,3570.460233074608,3165513394
2022-04-02,3612.6960827741195,3604.3146889587056,3627.849288493312,3591.751285622732,3526889335
2022-04-03,3528.780769431053,3528.531851592153,3563.565672572951,3528.107307671728,3858797624
2022-04-04,3588.436780317262,3577.5736618140877,3597.098713298876,3561.306686300878,3844562119
2022-04-05,3615.168805130343,3593.855511678463,3597.790313933482,3561.9914053371294,4629088297
2022-04-06,3611.878911219883,3593.5894633663775,3602.0800430474733,3566.2384505793393,3145139661
2022-04-07,3610.791890130187,3593.5187512329812,3603.540707064479,3567.6845806260267,3404862598
2022-04-08,3532.8899959163223,3532.9888580310785,3568.5916836642446,3533.0833087024116,4519418422
2022-04-09,3552.169695867003,3549.329187656425,3580.664888878056,3545.03638252106,3367345727
2022-04-10,3568.8142389077884,3562.323493541825,3588.286861022696,3552.5825141468486,3860233795
2022-04-11,3587.595746738011,3572.3215482295936,3585.144191278273,3549.4711147481416,4986159936
2022-04-12,3420.779269345249,3431.8961884755054,3483.094263029881,3448.4366086713744,4163080319
2022-04-13,3532.7584415571105,3530.572922959618,3562.7078005911735,3527.2579717295703,4565383183
2022-04-14,3564.6355196171758,3547.9651190802338,3558.4385690960316,3523.031220149803,3655513519
2022-04-15,3560.8574214520054,3555.5949327212797,3583.342375499995,3547.68722748507,4932401492
2022-04-16,3478.585749735403,3481.947860514159,3521.957833518192,3486.913476965772,3967749744
2022-04-17,3581.0151872195784,3571.5099218040546,3593.021086762164,3557.2696331625407,3373716285
2022-04-18,3555.317018468814,3549.988770819661,3577.5808238009467,3541.9830046586494,4012829891
2022-04-19,3504.2816692870406,3501.9063646086565,3533.467468799534,3498.3085885129717,3327486500
2022-04-20,3522.207688789872,3515.549758200279,3540.791716241652,3505.5599578710885,3497650002
2022-04-21,3493.9382733583643,3499.725681596184,3543.5701922012554,3508.310787303731,3363073780
2022-04-22,3572.47735673559,3564.7993562984934,3588.997782216053,3553.286361497486,4572145645
2022-04-23,3530.3857149402347,3529.555077021691,3563.722223121383,3528.26230050326,3928782498
2022-04-24,3515.136886953175,3514.898898451702,3549.8123877676885,3514.4908714714934,3030304659
2022-04-25,3546.163914318261,3537.3687421762843,3559.607763612029,3524.1887808895217,3229469969
2022-04-26,3542.6478782545187,3542.0478689334736,3576.688053686976,3541.099117829395,3469776019
2022-04-27,3482.940792943339,3479.1496192244754,3508.3479353007347,3473.4390006211256,3249272276
2022-04-28,3484.503358785511,3477.315072463012,3501.3738314838647,3466.5342908720854,3198725028
2022-04-29,3649.923380542637,3629.9741018018094,3636.3276088189946,3600.1452445521395,3719414170
2022-04-30,3562.7777398452795,3551.622237324481,3570.446095537708,3534.9192687164377,4917105123
2022-05-01,3559.27849324353,3550.602894326901,3573.154978044935,3537.6011971688663,3197144202
2022-05-02,3479.660024552012,3476.4741571414697,3506.558124027864,3471.666998415647,3624188267
2022-05-03,3455.0889545532814,3454.902090980138,3489.290578954411,3454.571269711084,3024371993
2022-05-04,3478.1212220916314,3476.8847047651648,3509.911436777504,3474.9869448692707,3567131121
2022-05-05,3510.5140551752274,3502.2476167979457,3524.93126142739,3489.8573185276155,3483900080
2022-05-06,3495.707465056726,3492.1715784401754,3521.8854160972664,3486.841780116199,3430874554
2022-05-07,3573.637614175224,3559.684545955527,3574.37197971027,3538.8060893648944,3482058065
2022-05-08,3517.36346324849,3512.2203940938307,3539.7125953460377,3504.4915744968234,4682548451
2022-05-09,3521.9823679685687,3509.8525159587757,3526.7883802336996,3491.695958539832,4065737552
2022-05-10,3400.1021276128226,3404.045280222772,3444.1494159299955,3409.8792724879063,4290275412
2022-05-11,3477.606556088929,3469.4397041330753,3491.944245588074,3457.198531701626,3943579647
2022-05-12,3403.854133052027,3404.4331152379405,3439.46965598251,3405.246077316018,3355182046
2022-05-13,3538.767731550036,3530.5092791286606,3553.488570350405,3518.1304751230387,3137918689
2022-05-14,3537.139206865365,3521.8814609446385,3534.2227364554774,3499.0563410678615,4548028093
2022-05-15,3457.768862622629,3455.7575958675425,3487.4043810965873,3452.703839991149,3961188404
2022-05-16,3462.103609707431,3453.6238782870164,3475.498041027499,3440.915970967524,3884314094
2022-05-17,3512.0930938865845,3494.7165550335603,3503.591148462788,3468.7295449954972,4869175642
2022-05-18,3451.6032089171717,3453.004900277401,3489.7690963719606,3455.0450257612947,4911909034
2022-05-19,3447.311022904353,3443.6644794545473,3472.724729794884,3438.170254871552,4463275073
2022-05-20,3406.1801202100287,3414.849326323313,3462.1864070472325,3427.736791056713,3002714361
2022-05-21,3391.5675116027564,3395.4804451985738,3435.4530770217866,3401.269464315102,4835326309
2022-05-22,3587.204930936802,3566.9192296083047,3572.132819509431,3536.589209365059,4891066379
2022-05-23,3388.1157347056005,3380.1629189873825,3402.094221269784,3368.242537476055,4549868632
2022-05-24,3490.623838544326,3473.492707032444,3482.524269225104,3447.872286446745,4353124592
2022-05-25,3394.311231080055,3389.9632049072407,3417.427073985937,3383.4228244935402,4405174571
2022-05-26,3450.7319971615643,3449.268223262692,3481.6752326632245,3447.031698009859,4208862456
2022-05-27,3432.290115295202,3428.4061441077706,3456.955353668208,3422.557787960067,4019249191
2022-05-28,3505.461774805586,3494.937394437567,3514.143832921848,3479.177227619143,3866655937
2022-05-29,3378.5476581321523,3379.481131286156,3414.801672256029,3380.8235461639297,3296827883
2022-05-30,3498.7830892540046,3478.1157404170112,3481.862847456341,3447.2174459891144,3030817384
2022-05-31,3392.6963411070356,3393.70126167787,3429.2722096345,3395.150098095848,3780974416
2022-06-01,3417.240217964417,3408.131700820527,3428.601451891161,3394.486014558911,4714940847
2022-06-02,3443.811862193384,3440.2497370206756,3469.402980733903,3434.8815580400333,4732316888
2022-06-03,3468.9529508844334,3458.665052422591,3477.8639918841623,3443.258380024619,4675281686
2022-06-04,3446.068471890706,3429.2480835589863,3438.3040931958553,3404.092112169031,3108179881
2022-06-05,3407.270685628583,3402.9017773849264,3430.4640062241574,3396.330036012972,3192317415
2022-06-06,3457.9525318987617,3445.2912829520837,3460.778189843087,3426.3425859640515,3528157226
2022-06-07,3444.401671131034,3430.580916366864,3444.1722486775257,3409.9018780439187,4511063377
2022-06-08,3449.4333141401617,3445.0061111130562,3472.9029805084087,3438.3467319461365,3486442572
2022-06-09,3476.6173392041974,3469.1393523444704,3492.6793438806167,3457.9263155832973,4198197692
2022-06-10,3382.7402416935383,3374.0840230297995,3394.8939432245165,3361.1139039884524,4614052310
2022-06-11,3312.8759670610384,3317.8211046419865,3358.5704670432515,3325.151855430881,3151081905
2022-06-12,3359.751340611599,3356.979340061449,3386.4880723690876,3352.791673639047,4725006585
2022-06-13,3396.421509892946,3391.2464590661857,3417.476466024552,3383.471725069084,3647508237
2022-06-14,3442.8675534149534,3430.648054311771,3446.6539532653587,3412.358889053763,3089892388
2022-06-15,3382.1344752525824,3380.738618834288,3412.5603144496654,3378.604490425291,4452801019
2022-06-16,3385.766294680648,3385.8854234066516,3420.0426076719414,3386.012332968738,4148956544
2022-06-17,3384.1624614355087,3371.7604811505657,3386.9003487955847,3353.1998478125442,4386283450
2022-06-18,3351.5063721358074,3350.8642424429545,3383.5223896344523,3349.8555001853542,4428213709
2022-06-19,3417.214782038986,3407.3288721756317,3426.6186472799104,3392.5229393467775,4224026293
2022-06-20,3374.9532011357637,3373.4335742648614,3404.9953792883007,3371.1148282506065,3173608833
2022-06-21,3404.1699735235443,3395.0374550476804,3415.339622435599,3381.3561436053947,4286087114
2022-06-22,3380.8482847874593,3381.5194410004597,3416.46499376272,3382.4703172078675,4152255739
2022-06-23,3365.1003724994025,3362.7170108144724,3392.8691941398774,3359.1093016608743,4614002435
2022-06-24,3322.5041274736086,3326.2513870731077,3365.2795468928366,3331.7941782670378,4799730506
2022-06-25,3331.3493264693643,3327.508379427216,3355.1099317411004,3321.7257533158163,4005461836
2022-06-26,3383.479807192041,3372.036158637362,3388.6234778086714,3354.9058312633115,3254519080
2022-06-27,3362.3611324379212,3359.883616207457,3389.8654282418543,3356.1354239807415,3931545391
2022-06-28,3332.7340162561977,3340.0752345449537,3384.6600103677247,3350.9818013093395,3606814667
2022-06-29,3379.1291977743967,3368.180546830214,3385.4753835644283,3351.789061339907,4461856728
2022-06-30,3441.8047625343042,3422.3786685725313,3427.4376419108844,3393.333784777443,3952484277
2022-07-01,3324.6211017174824,3322.2847521237654,3352.102065624783,3318.7478162155817,4612980333
2022-07-02,3309.85192968668,3310.0808790674223,3343.6429140503337,3310.372835303565,3439253534
2022-07-03,3392.9461610189483,3374.863906709593,3381.4719043559708,3347.8254177454637,3588240971
2022-07-04,3236.8780704434835,3239.3330287504696,3275.5408125494896,3242.948366653475,3518954465
2022-07-05,3276.502319582803,3273.7142054630285,3302.3630750985226,3269.5037410179407,4895876693
2022-07-06,3271.7546054902796,3267.2840123417914,3293.332017402512,3260.5625445925375,4611624547
2022-07-07,3310.619865936653,3310.1962815614374,3342.7757799793644,3309.5143294323066,4269807677
2022-07-08,3374.0888926211373,3353.2659180852993,3355.525542659521,3322.1372288022126,4474473388
2022-07-09,3391.647129675813,3368.070651835171,3366.327936718988,3332.832136353625,3271783277
2022-07-10,3367.513477890033,3349.0634614936416,3354.858148516422,3321.4764753968557,3897626798
2022-07-11,3313.271227650097,3305.1965552065385,3326.1918657567862,3293.0954292815945,4496801229
2022-07-12,3338.7868380443138,3322.6602284197043,3331.6924928551184,3298.541323771983,4831331687
2022-07-13,3336.8995618878353,3326.47712332866,3344.146728453346,3310.87163662794,3619587198
2022-07-14,3343.8890788170975,3341.0091354939086,3370.1948819482013,3336.660604515881,4137649024
2022-07-15,3344.481832521869,3332.1136926676018,3346.906716458602,3313.6041620659794,3674559474
2022-07-16,3256.1079460540523,3252.103761099444,3278.702541626475,3246.0786357396446,4334290407
2022-07-17,3332.7007490970464,3325.805222676916,3348.784905281042,3315.463662442425,4274215789
2022-07-18,3253.8573811466404,3250.3956401256546,3277.7950137688417,3245.180138009948,3138577133
2022-07-19,3336.162088741664,3323.3135194437878,3337.293985493001,3304.087080164713,4832576268
2022-07-20,3317.249885464989,3310.2173940286843,3332.8341769171075,3299.6716477935547,4689314248
2022-07-21,3344.4821992741117,3337.6494709483286,3360.8426795418472,3327.401458849889,4634829794
2022-07-22,3333.09567250625,3324.7030428896655,3345.4147819736672,3312.1270727002975,3112802734
2022-07-23,3374.8568687603624,3367.710758211641,3390.733210230274,3356.9945713225106,3669312548
2022-07-24,3179.100731146196,3185.1791251911022,3226.305800144449,3194.2032548693805,3348077956
2022-07-25,3326.0487707697307,3307.240883919121,3312.0763887327585,3279.1204047652686,4612574780
2022-07-26,3395.843203752724,3383.482907936642,3398.803250293483,3364.9843124796175,4529913938
2022-07-27,3222.5965099883815,3220.885298537376,3250.627457159607,3218.2829053470737,4713214212
2022-07-28,3363.8220516472466,3354.8051604195207,3374.8779019855087,3341.297027338887,3465645864
2022-07-29,3234.8868394394317,3227.173762049414,3247.9312129410005,3215.6134894291504,3071956841
2022-07-30,3248.26141785943,3244.7156792778333,3271.9314277928975,3239.3748961730676,4655808745
2022-07-31,3207.037202776911,3211.1785212846626,3249.645960629153,3217.311174951251,3962470617
2022-08-01,3285.9806410160527,3283.1257933815577,3311.7685081885043,3278.8155877090176,4766532222
2022-08-02,3238.004985786343,3227.6157347905437,3244.3432891988737,3212.0612664207756,3644720484
2022-08-03,3253.6634160447884,3253.1554277949567,3285.035278403493,3252.3483602104234,3994713543
2022-08-04,3226.62032953044,3222.774600173173,3249.3179323261447,3216.9864106114574,3166778176
2022-08-05,3219.3737062507385,3221.3836093289397,3256.7403486876933,3224.334972083836,4369383701
2022-08-06,3250.3587396957173,3242.5922207034278,3263.4238336936387,3230.9519547514137,4202617957
2022-08-07,3221.9285789179003,3214.720885588811,3236.115237463518,3203.9150858469657,4073637202
2022-08-08,3281.6277142536305,3271.129063854461,3288.1283579714045,3255.410662867212,4039572811
2022-08-09,3258.2130482791754,3255.4398958738448,3283.927936315369,3251.2520364515353,4900780278
2022-08-10,3339.762121632566,3324.6693780884425,3335.2803575980356,3302.093488368205,3844863139
2022-08-11,3236.0113544057904,3223.1452565756667,3236.0941028188054,3203.8941614972255,3950401534
2022-08-12,3262.9127314053712,3258.021735466997,3283.343035723868,3250.672955766417,4030664848
2022-08-13,3218.9589681274124,3215.3222570471285,3242.1058994666737,3209.846139272976,3856157235
2022-08-14,3272.911066939784,3265.174174499771,3286.27706100779,3253.5777867689067,4941878587
2022-08-15,3281.2787077160797,3274.314569017289,3296.674106290294,3263.8713788645205,3546411461
2022-08-16,3202.499240870599,3194.728440419678,3215.0732827186744,3183.082503786151,3956615086
2022-08-17,3195.2842408931515,3197.1786391012747,3232.118356294409,3199.957974639738,3600046824
2022-08-18,3208.824354448342,3196.932840955434,3211.0878296576284,3179.136706974469,4806655216
2022-08-19,3290.7772703733294,3278.0805015638616,3291.835890342267,3259.0813043687126,4923490589
2022-08-20,3155.274619412848,3152.758977888937,3180.604805770154,3148.956996757516,3356411513
2022-08-21,3177.867908965459,3169.7639736514006,3189.356094969183,3157.621208452077,4477946459
2022-08-22,3245.5645135562336,3235.3410250880565,3252.3959903367654,3220.033841179186,3623025232
2022-08-23,3295.0132290191796,3285.609160579073,3304.4038457855704,3271.524205528998,3030448133
2022-08-24,3155.9174351328597,3153.5781011223944,3181.6979325392335,3150.0392466433213,3234905816
2022-08-25,3142.0092419781013,3133.4779453031665,3152.0616865298402,3120.697888653922,3233741811
2022-08-26,3212.2352187640827,3203.9389933553443,3223.5841860751716,3191.5087215371104,4780160803
2022-08-27,3146.287054044551,3154.8099354075243,3199.316918043275,3167.482918858765,4795100191
2022-08-28,3155.9291104362533,3149.5879272653106,3171.6349293982025,3140.076372886778,4308593723
2022-08-29,3227.6640043769603,3214.365111779135,3226.5734105410884,3194.4682024760036,3838202388
2022-08-30,3103.185305640741,3113.8021898114143,3161.0543660764206,3129.6010888020282,3868818391
2022-08-31,3160.0446868956665,3149.9111897694097,3166.244522576568,3134.7396019539165,3681156138
2022-09-01,3179.388844050428,3172.995453208088,3195.1986484409945,3163.405627063473,3316154051
2022-09-02,3194.2605308969096,3182.854115975581,3197.599109781772,3165.782203216779,3782125576
2022-09-03,3176.0404749816507,3168.4567651757143,3188.8200085182507,3157.0904561946863,4311650012
2022-09-04,3142.3349427214175,3137.951293911922,3162.832504662799,3131.3615344671493,4137148851
2022-09-05,3159.020440161637,3159.805145402118,3192.6969548158727,3160.9288259122327,3791188730
2022-09-06,3201.85002143708,3190.0010933466847,3204.1507189697177,3172.268622263551,4818913539
2022-09-07,3116.992056654006,3114.1205780634036,3141.0422425142274,3109.7880908474194,3958966714
2022-09-08,3136.7639818848434,3126.6412073834354,3142.757188642146,3111.4859728347615,4992093202
2022-09-09,3186.3221887646914,3170.226529634049,3177.7757690800613,3146.1561096862306,4415509772
2022-09-10,3172.150875239871,3166.3991566682726,3189.5034785508797,3157.767125530473,4144611742
2022-09-11,3133.647992320148,3122.1132347900916,3136.0552131105487,3104.850683626862,4588117881
2022-09-12,3153.9205896298304,3149.9951082148095,3175.687866834141,3144.088982587036,3981124040
2022-09-13,3153.6827872624162,3149.208985925411,3174.0672634700386,3142.4845046295413,3392675167
2022-09-14,3182.5956064550755,3177.9649249533345,3202.875273514718,3171.0058678081045,4782827618
2022-09-15,3128.9766747963376,3130.2693041283733,3163.6304148713125,3132.151505270603,4428750859
2022-09-16,3050.9103829595383,3049.200647808437,3077.222164440699,3046.6030384263645,3387344113
2022-09-17,3153.2695927375116,3146.587167254864,3168.0896337656823,3136.566353827716,3919059893
2022-09-18,3174.4051701399935,3163.182293482639,3178.0065631032703,3146.3846072514966,4498100460
2022-09-19,3134.632646166273,3125.1357413693568,3142.180113750543,3110.914639981881,3540548338
2022-09-20,3100.9518454283602,3096.142945301591,3119.963539980923,3088.91912664778,4896591118
2022-09-21,3090.0251031106673,3083.873603381588,3105.5471054536956,3074.6461392302763,4267983621
2022-09-22,3024.662991318076,3029.452047746149,3067.072314097218,3036.5541816186396,4634102066
2022-09-23,3061.8489557914413,3058.9233230632162,3085.2094418260954,3054.510840414891,4000437077
2022-09-24,3099.8907282492523,3087.406472082386,3099.568796409736,3068.7273158484454,4994994516
2022-09-25,3101.3347252777826,3091.8585743710814,3108.6002945368714,3077.6689483225746,3997458423
2022-09-26,3184.347519722243,3171.7312911492972,3184.5408725483876,3152.853898692185,4320262933
2022-09-27,3110.656613987477,3106.407924997485,3131.1760477567454,3100.020067182052,3208572776
2022-09-28,2976.2754053911995,2986.793825138142,3032.623028436475,3002.4476749196947,3078779254
2022-09-29,3103.658958264696,3101.6131147519786,3129.6539108111065,3098.513075877663,3246886350
2022-09-30,2955.7462210780886,2955.95899866148,2985.9430167518035,2956.2321409632286,4499380833
2022-10-01,3023.084988870431,3024.5697427144196,3057.1597786465413,3026.7402783615016,3708167612
2022-10-02,3130.376089047268,3116.1842762438623,3126.0612462248746,3094.9561591977617,3461630856
2022-10-03,3108.0305144763197,3096.489402971544,3110.1646657255483,3079.2177536287772,3929196967
2022-10-04,3095.192176299091,3087.7806098437873,3107.5937684099968,3076.6724373810416,4718087772
2022-10-05,3120.811916314966,3112.446208424423,3131.068519788819,3099.9136091441537,3290885869
2022-10-06,2999.1480140332997,2994.4686809421387,3017.4642895533398,2987.439769259277,3770520755
2022-10-07,3123.746730748306,3117.2620477980395,3138.7683315457994,3107.5368058587765,3758465403
2022-10-08,3037.64579641607,3034.7469173705767,3060.8307553833097,3030.3747279665604,4926019473
2022-10-09,2999.398685766211,2988.9467515986066,3003.184751138798,2973.3023158040837,4685307054
2022-10-10,3094.437198756091,3070.8168873665654,3066.025130799537,3035.5174180552626,4125642695
2022-10-11,3053.7269791226404,3042.4393850087927,3055.9544295082815,3025.5469227470053,4506428014
2022-10-12,3079.7359856464973,3069.6310908188693,3085.201925167373,3054.5033985487926,4795408540
2022-10-13,3076.477743725039,3055.7911122209766,3055.2710933737862,3024.8703859770326,3348042910
2022-10-14,3016.4730561178626,3017.223108688065,3048.6318584622045,3018.297213104372,3212701377
2022-10-15,3049.252841859979,3048.5888652951007,3078.1807237156618,3047.552059798093,4508794079
2022-10-16,3060.0914185953634,3050.19701881142,3065.890152162573,3035.3837824893144,4355010405
2022-10-17,3045.4220203198347,3041.3473249979083,3065.7248555274114,3035.220130596791,3817738010
2022-10-18,3053.3290974736983,3046.7924900309567,3067.513330651365,3036.9908099483664,4307896308
2022-10-19,3013.598879664443,3012.306823011296,3040.5877578596405,3010.3331533038236,4904480073
2022-10-20,3100.2708052413177,3089.1999156764773,3103.5108874886405,3072.6301821404954,3945814946
2022-10-21,3027.614373545068,3015.139952382009,3026.5919033836144,2996.4765610613895,3980864725
2022-10-22,2954.3612034291896,2958.831858576437,2995.2634564450227,2965.459839962983,4914895377
2022-10-23,3032.1004045109335,3029.733894173513,3056.569971974267,3026.1563404123344,4032599692
2022-10-24,3013.639246300193,3004.421102519126,3020.6743272638855,2990.617866296086,4977851499
2022-10-25,2927.499285257527,2917.5651131645686,2931.867319283876,2902.694510136773,4566050448
2022-10-26,3026.3745623772347,3020.128391079599,3041.0194880855474,3010.7605877065876,4250696011
2022-10-27,2962.8474467723695,2954.116305999363,2970.598875617305,2941.040677849969,4278535471
2022-10-28,2986.5865005716123,2986.592488024677,3016.572179207934,2986.556535633726,3876227813
2022-10-29,2968.540894286816,2975.2413167601862,3015.19895893674,2985.1969792458276,3633223925
2022-10-30,2894.0732016259335,2889.7896884333877,2912.331534509712,2883.35311128076,4048748585
2022-10-31,3064.815423186056,3051.158183682118,3061.188481512273,3030.7288946315543,3686292772
2022-11-01,2957.6432740549362,2948.3242736640636,2963.8625214573335,2934.371352089599,3087668876
2022-11-02,3020.776418823431,3017.4152489244398,3042.628258967018,3012.3533509175954,4845684364
2022-11-03,2916.6898238777067,2916.8297999977644,2946.3114056289887,2916.994874229696,4894412753
2022-11-04,2951.3078611617293,2949.5202984514517,2976.4241907408496,2946.808029638951,4766603836
2022-11-05,2985.880864822553,2982.013486256734,3006.1081275626098,2976.1966039052704,3174918049
2022-11-06,2980.5441348883683,2964.5208653806826,2970.114961414265,2940.561578713626,3782776253
2022-11-07,2897.5673800328873,2890.0026843377545,2907.60028522027,2878.6689390986758,3183999122
2022-11-08,3033.998528438657,3018.12240216857,3024.4762118141257,2994.3819211493087,3794206809
2022-11-09,2958.371807326645,2957.047808039172,2984.7260612751425,2955.0272944962853,4162651138
2022-11-10,2921.603717298165,2915.7784471615064,2936.256893661277,2907.0404071571847,3536120349
2022-11-11,2939.622041818274,2934.928653297941,2957.3055849961033,2927.879658777237,3216375646
2022-11-12,2916.7950993170284,2910.9229039199204,2931.281884872564,2902.1149009434844,3478279437
2022-11-13,2946.730097047521,2935.197645982128,2947.2673902540655,2917.9413465699454,3972852305
2022-11-14,2875.840230967453,2872.1626249488427,2895.4409872714423,2866.6306291891397,3770241093
2022-11-15,2885.333894464191,2887.5311526097394,2919.8200969128366,2890.767160625147,4986562507
2022-11-16,2968.458373278562,2957.83269294908,2971.4965383893455,2941.9294086541286,3380831760
2022-11-17,2890.2689736153648,2883.712473897266,2902.7668075121933,2873.883555696152,4200485295
2022-11-18,2963.049050664797,2955.922558836777,2974.8422626132005,2945.241842089687,3174831201
2022-11-19,2879.6136703571287,2878.1330542326577,2904.783292497302,2875.879976154046,3346882438
2022-11-20,2905.052040559803,2903.667703551187,2930.7193245799017,2901.5579382656742,3140562413
2022-11-21,2868.375096301594,2858.2605565155045,2871.6957329518036,2843.1216460567607,3068260782
2022-11-22,2936.3194398539913,2929.542878130514,2948.725379593372,2919.3848285526424,4435236573
2022-11-23,2957.286641726035,2941.4966207182756,2947.211288955384,2917.885803493142,4943063233
2022-11-24,2907.5587707856657,2898.466404303124,2913.845975497121,2884.852483203618,4608162763
2022-11-25,2879.4294420796705,2874.9805676434617,2897.124521079122,2868.297411416644,3999287883
2022-11-26,2831.68786903436,2825.1271610059143,2843.5872428689386,2815.292842442382,4053906539
2022-11-27,2828.486612118966,2818.681132370285,2832.1850345155685,2804.004088898498,3547522229
2022-11-28,2899.614017759656,2885.45581738811,2893.0680818421743,2864.2813347591677,4337763357
2022-11-29,2944.9525956897833,2942.849724586854,2969.2113497977225,2939.6669582574473,4705862696
2022-11-30,2809.098081127417,2807.053877620499,2832.1412233832884,2803.960713697883,3485246580
2022-12-01,2917.6326680887714,2905.184061665753,2915.571513312293,2886.5608514882906,3647775507
2022-12-02,2868.242310235297,2867.967908283785,2896.3345064615824,2867.51525764107,4330430864
2022-12-03,2855.525551366658,2844.4441402664193,2856.283109490492,2827.862382032875,4250505851
