date,fng,close,sp500_close,sp500_open,sp500_high,sp500_low,sp500_volume,btc_return,sp500_return,btc_cumret,sp500_cumret,sp500_ma7,sp500_ma14,sp500_ma21,sp500_ma50,sp500_above_ma7,sp500_above_ma21,sp500_above_ma50,sp500_dist_ma21,sp500_dist_ma50,sp500_ma7_above_ma21,sp500_ma21_above_ma50,sp500_volatility_14,sp500_momentum_7,sp500_momentum_14,sp500_momentum_21,sp500_rsi
2021-01-09,73,30625.6708287811,3260.851145463476,3267.512252551119,3310.343586124318,3277.404843973828,3556002304,0.11164215124382992,0.004416457801604601,2.0056359000403363,1.2005098297633765,3256.5610307906686,3267.7039724248766,3255.535589139976,3204.3875722283033,1,1,1,0.16327747548612326,1.762070659758197,1,1,50.017622669181335,-1.8464312667341276,0.5631204217868113,1.4227043890379765,50.99251411522965
2021-01-10,46,29091.88406698266,3265.880244695086,3261.3704513700354,3287.3000191654583,3254.590566238439,3948278727,-0.05008173601725763,0.0015422658095285424,1.9051901723477813,1.2023613350278235,3244.8725354232024,3261.8888848422366,3257.8612211534755,3208.105291141887,1,1,1,0.24614380408662928,1.8009057780218551,0,1,46.93817501204295,-2.444050380995555,-2.4321522898703263,1.518111131353117,45.03711044902133
2021-01-11,65,32177.392890954485,3372.8156204433462,3366.8243416293226,3391.5788072354367,3357.8317544271245,3483411904,0.10606081121688749,0.032743201751491036,2.107256187549429,1.2417304947988317,3258.476215845719,3274.908808652326,3264.814225278891,3212.850202598878,1,1,1,3.3080410618227196,4.978925494723407,0,1,42.7480851609914,2.905359337139801,5.7131119688458964,4.52500842874175,61.83044904663822
2021-01-12,55,28728.77107082435,3204.304467648869,3209.749095866247,3250.166930213664,3217.826960758802,3437074363,-0.10717530260506558,-0.049961566761342,1.8814103679824221,1.1796916937833457,3251.449337238409,3269.7150088926714,3266.835374079958,3214.3697289569654,0,0,0,-1.9141125667741843,-0.313133278272959,0,1,48.83617968202153,-1.5118568267388444,-2.2188832677852766,1.3423782273842555,45.734849238076855
2021-01-13,51,28551.89807807711,3237.850041580382,3235.326087906419,3263.98795196174,3231.51045990242,4475053454,-0.006156650150860976,0.010468909640202417,1.8698271825565518,1.192041779528861,3254.5875209096403,3263.990834871026,3264.8674996448176,3215.8322417370982,0,0,1,-0.8275208126325206,0.6846687945198937,0,1,48.685659326455934,0.6830872692245915,-2.4152716875665337,-1.2602364325641546,45.257998683678856
2021-01-14,85,32070.58319546376,3336.430171845116,3337.10226673692,3371.6035050983087,3338.0552115152414,3339627402,0.12323822072229906,0.03044616921684784,2.100261357593011,1.2283348852619491,3274.949249888394,3275.325892678557,3267.4372288661466,3219.2872190586804,1,1,1,2.111530785333904,3.6387853837001938,1,1,45.625996391656216,4.462637810359937,4.993827095328918,1.6440175154644798,59.877229508864644
2021-01-15,56,29663.40065722755,3283.3181788420043,3279.12044590135,3305.698567166364,3272.806044109983,4071408761,-0.07505889504923924,-0.015918808507159543,1.9426180607774644,1.2087812574408003,3280.207124359754,3272.765649948304,3271.002180467235,3221.3309313189093,1,1,1,0.3765206409312105,1.9242744332919504,1,1,40.63107943658779,1.1336816038369335,-1.0798931414250923,2.333334966552303,47.493490320067814
2021-01-16,63,28228.995856019654,3307.7524373501283,3288.921288043573,3293.5378862753214,3260.7663650188506,4886539757,-0.0483560471634058,0.007441940493486232,1.8486807302100254,1.2177769356283161,3286.90730891499,3271.7341698528294,3274.1050845882482,3225.2863651409507,1,1,1,1.0276809049368563,2.5568604729327316,1,1,40.83394801019637,1.4383144091659084,-0.4346743445330037,2.009534273120228,49.019517405094476
2021-01-17,59,26219.037649139496,3159.850756116399,3156.635111554161,3183.464582128306,3151.788317629517,3198473046,-0.07120190236775803,-0.04471364893081731,1.7170511453484556,1.163325685252585,3271.760239118035,3258.3163872706195,3265.1793362675025,3225.4945847686877,0,0,0,-3.2258130198602464,-2.0351554444477893,1,1,46.41441465070936,-3.2465822575985404,-5.611284532557925,-5.599772722748164,39.0633392747156
2021-01-18,51,30244.343898600928,3301.9724950163136,3297.8521867327245,3324.7350000013544,3291.6530597028336,3802867020,0.15352608678196633,0.04497735806819825,1.9806632884982973,1.2156490011481227,3261.639792628459,3260.058004237089,3270.4858033110368,3228.1495737409905,1,1,1,0.9627527406906866,2.2868494655832183,0,1,51.51810598461751,-2.100415006312162,0.7439197273230613,3.492697901412689,51.30974547994392
2021-01-19,71,29281.21370259882,3250.057847019369,3250.011607534298,3282.555995948884,3249.893747232975,4387871450,-0.03184496907028822,-0.015722313882171823,1.9175891273374137,1.1965361859815233,3268.175989681388,3259.8126634598984,3269.2020024889102,3230.351924585197,0,0,1,-0.5855910847652246,0.610024012684085,0,1,52.06747790605408,1.4278724082693373,-0.10557180495103236,-0.8226936814683339,49.82085063375554
2021-01-20,38,30003.15487841169,3325.123160564058,3314.748527655529,3332.3725025183367,3299.214567169896,4267496290,0.024655438915388794,0.023096608453763823,1.964868128931295,1.2241721137698984,3280.6435781076266,3267.6155495086336,3269.5417492832257,3231.758944096981,1,1,1,1.6999755789329551,2.8889597919304233,1,1,52.857490314032965,2.695403365286131,3.396902591753226,0.21503036337211512,55.483467564440204
2021-01-21,55,30393.61625315924,3282.304691112784,3283.127268749445,3317.313716958079,3284.305620271929,3463850573,0.013014010570885137,-0.012877258189741836,1.9904389435316021,1.2084081333922014,3272.9113665744367,3273.930308231415,3274.5210506438502,3235.2510117279826,1,1,1,0.2377031739467128,1.4544058317029762,0,1,53.253510896291935,-1.6222572613410757,2.7679850830929498,3.290557111315029,54.346772795167325
2021-01-22,62,29055.01751363836,3319.151886129539,3303.653827211117,3313.4429012668643,3280.4733201597314,3286239452,-0.04404210174831513,0.011226012964769216,1.9027758290567744,1.2219737387643947,3278.030467615513,3279.1187959876333,3274.5205891707064,3239.286108502411,1,1,1,1.3629872142638,2.465536385239253,1,1,52.928205514910275,1.0913869852288594,2.237441442543986,-0.00029196939612674555,53.62775240000357
2021-01-23,74,31211.811967436697,3302.8329630695,3304.818014253884,3340.974559488244,3307.731031533137,3942013032,0.07423139403670787,-0.004916594244522066,2.044021531387011,1.2159657897134286,3277.327685575423,3282.117497245207,3273.598675093694,3243.01404439746,1,1,1,0.8930321299989163,1.8445470125354912,1,1,53.02007061533682,-0.14872558856217077,1.2874496790333145,-0.5827534611179463,52.09252964335915
2021-01-24,42,29223.379149387343,3200.14385159378,3209.771791503034,3256.4961959782618,3224.0932487545974,3438984219,-0.06370770207522358,-0.03109122157370181,1.913801616630065,1.178159927919407,3283.083842072192,3277.4220405951132,3266.5722055378096,3243.098677106489,0,0,0,-2.0335798434644725,-1.3244994922890774,1,1,55.53245265623998,1.2751581826890623,-2.0128231342249836,-4.407679103739737,47.01414162649134
2021-01-25,66,32302.78642034056,3390.937229568109,3382.0794873178124,3402.6658457507265,3368.808474151217,4928302735,0.10537478418260782,0.05962025047071173,2.115468048950784,1.2484021179165177,3295.793089865306,3278.716441246882,3271.9696994464944,3248.332358016531,1,1,1,3.635960630739943,4.390094849735582,1,1,61.500568020735656,2.6942906001206968,0.5372843097299462,3.4582536867294733,50.76484845980236
2021-01-26,54,29180.165085532743,3332.2165522915902,3314.9280099089474,3322.131067356529,3289.0750368355693,3827675022,-0.09666724393910331,-0.017316946112859166,1.9109715830174798,1.226783605713378,3307.5300477613373,3287.853018721362,3275.7184582270443,3249.9831211993856,1,1,1,1.7247542725367548,2.5302725591343167,1,1,55.93288699473595,2.5279151676506073,3.9918829791032895,2.419674597029431,55.95015707758027
2021-01-27,55,29110.920458845027,3276.048838012607,3269.61738988301,3292.7328216669985,3259.969311003645,3852141411,-0.0023730032535712597,-0.01685596160920455,1.906436841233497,1.2061049883526718,3300.519430253987,3290.581504180807,3278.5835097570853,3252.2008812582376,0,0,1,-0.07730996440794558,0.7332867072203486,1,1,56.67035132700331,-1.4758648080610004,1.179758047521573,1.8709040937764376,51.74028749175697
2021-01-28,58,26461.34674930992,3205.226435980652,3194.61464973595,3210.67556405333,3178.7285435154863,4187125660,-0.09101648686378327,-0.021618237558057696,1.732919657516736,1.1800311241945054,3289.5082509493964,3281.2098087619165,3279.1229558040754,3252.5715968974955,0,0,0,-2.253545256442002,-1.4556224054223632,1,1,55.357433570930205,-2.3482967727167514,-3.9324586191445965,0.3546878060006309,43.86742252563082
2021-01-29,48,30875.57907919734,3288.347247536952,3291.086128278962,3328.241271132526,3295.1244425640434,4294172108,0.16681812803055984,0.025932898413421945,2.0220020708110367,1.2106327514629176,3285.1075882933133,3281.5690279544133,3281.115060089526,3254.6981625912736,1,1,1,0.22041858682118054,1.0338619209742106,1,1,56.61437628999205,-0.9280876455614151,0.15317031189228114,1.2885883793776642,50.22864884031501
2021-01-30,51,26663.225822225475,3232.493145159398,3217.835172580952,3228.029480575656,3195.9097842515203,3834898674,-0.13642993532743075,-0.016985463569697545,1.7461404590583558,1.1900695929666616,3275.059042877584,3276.1933642265035,3279.7646791226657,3255.679320670962,0,0,0,-1.441308709255107,-0.7121762688465871,0,1,57.14641206787196,-2.129681358294644,-2.275239565722198,-0.8696502550731178,46.67334650858869
2021-01-31,54,31397.31498276983,3324.8100545592,3323.552812544721,3355.009605796706,3321.626425639525,4648211789,0.17755125325451782,0.028559042588549577,2.056169885922586,1.2240568411555344,3292.8685004440727,3287.976171258132,3282.570860544766,3258.0628951351478,1,1,1,1.286771734987746,2.0486762095267563,1,1,53.631860525363074,3.8956437193700566,5.220477521715083,1.8044081671346301,57.66844950092341
2021-02-01,51,30378.83590807385,3342.0445926757643,3330.7269329016112,3347.089639181864,3313.785264662641,3352971020,-0.0324384131335721,0.005183615855868462,1.9894709976902194,1.2304018816058324,3285.8838380308803,3290.8384639480932,3281.105573508215,3260.703511670651,1,1,1,1.857270904647912,2.4945868495549695,1,1,48.71965717740512,-1.4418620452780306,1.213580601290043,-0.9123246340853042,52.107539913412374
2021-02-02,50,33571.09270748178,3399.884640855308,3397.064134026145,3426.901996837164,3392.803469505452,3051022164,0.10508160382009635,0.017306785285361892,2.1985278008810747,1.2516961827854898,3295.5507078256974,3301.540377793517,3290.418915089474,3264.6570301493175,1,1,1,3.32680210607339,4.142168976929428,1,1,48.42430214910685,2.030723018802072,4.6099731416579415,6.103670084445634,57.83113585815952
2021-02-03,59,29059.40000478091,3298.029790045713,3286.819521655949,3302.9035064966383,3270.038794989209,4072576805,-0.13439219098445898,-0.029958325522471685,1.9030628327804227,1.2141974610863668,3298.6908438304267,3299.605137042207,3293.2846173973467,3266.70290673248,0,1,1,0.1440863210941279,0.9589755850974324,1,1,49.955074535625606,0.6709592292415412,-0.8148080299602678,1.8586329722656947,48.622463165558315
2021-02-04,48,30582.543914188755,3265.0507766993323,3270.584566749317,3311.7473007767167,3278.794591316252,4183947933,0.052414843704868375,-0.009999610508649615,2.0028115737211527,1.2020559593949118,3307.2371782188097,3298.3727145841035,3289.885598580881,3267.0021776275175,0,0,0,-0.7548840571313886,-0.059730628327969715,1,1,49.772457572307324,1.8664622270400333,-0.5256646179182756,-2.139394246824877,49.11387484207256
2021-02-05,81,27929.97576991931,3269.836571106992,3256.58232981148,3269.281593155752,3236.751428049725,4776014330,-0.08673471218458018,0.0014657641595692272,1.8290982883145024,1.2038178899379894,3304.5927958716725,3294.850192082493,3289.243617260166,3270.9208046449435,0,0,0,-0.5900154689466142,-0.033147654825882444,1,1,49.39887720602233,-0.5629173270500942,-1.4857806064444312,-0.41060923738336363,47.381019361948
2021-02-06,64,30290.586671595414,3332.101837337587,3322.210742309806,3340.638534375299,3307.3983499536544,3449909585,0.08451890259849382,0.019042317521549723,1.9836916683876276,1.2267413724363105,3318.822609039985,3296.9408259587844,3290.4031124976646,3273.7634707261036,1,1,1,1.2672831690907937,1.7819969931591961,1,1,50.33902291548752,3.081481930668639,0.8861748261373092,0.7361312688492827,51.482051436126646
2021-02-07,47,32541.377390506048,3403.503439384687,3393.603639014686,3412.734740502732,3378.7771808957395,4779793197,0.07430660697705416,0.02142839730977486,2.131093065554164,1.2530284739612143,3330.0645211579117,3311.4665108009926,3302.0056212247255,3277.5313467236015,1,1,1,3.07382330022552,3.8435053500560423,1,1,48.04401199309642,2.366853550553283,6.354701451612166,7.710892129846925,60.634214089004814
2021-02-08,45,32534.202504616784,3365.0852069730304,3362.8857881406884,3393.3169590086777,3359.552611157845,4851925126,-0.00022048500907512203,-0.011287848858058558,2.1306231914802654,1.2388844779322963,3333.356037486093,3309.6199377584867,3305.01098846076,3280.4922114148294,1,1,1,1.817670764848156,2.5786677762517085,1,1,37.84582733172739,0.6894167225584225,-0.7623857607759854,1.9113639514554803,48.39185103659023
2021-02-09,61,30169.452545964505,3260.9519142663244,3264.6094820260632,3302.883850556627,3270.0193346306905,3488238040,-0.07268504455631597,-0.03094521722389798,1.9757587498748022,1.200546928647366,3313.5085051162378,3304.529606470968,3305.529753567758,3281.175199023964,0,0,0,-1.3485838163555863,-0.6163427287776524,1,1,40.13056679166675,-4.0863953123430825,-2.138655663788014,0.3351961029538719,45.8039865138173
2021-02-10,39,30499.97943872397,3305.632196155418,3302.4466658345286,3330.7847628019736,3297.6426258586707,3058301405,0.010955680825029734,0.01370160709626611,1.9974045321256901,1.2169963509643213,3314.5945631319105,3306.642703481168,3304.6016124054413,3284.0506360905424,0,1,1,0.03118632352256956,0.6571628289680387,1,1,39.84509369080843,0.23051356699843595,0.9030194482924081,-0.5861727060158972,51.765733902435706
2021-02-11,67,29595.43012478099,3297.21777951502,3289.765395887968,3311.543954062989,3278.59326795291,4080005615,-0.02965737454873596,-0.0025454787892568165,1.938166757791096,1.2138985125663386,3319.189849248437,3313.213513733623,3305.311759472215,3284.4114835864766,0,0,1,-0.2448779584557914,0.3899114344393606,1,1,37.97224760380525,0.9851915028471714,2.870041957151881,0.45434808177970964,55.93263531462195
2021-02-12,73,33217.56211265721,3420.228189288668,3411.141940849104,3431.675469961335,3397.5294453846054,4439593077,0.12238821914750009,0.03730733545654408,2.1753755356880324,1.259185831584851,3340.6743661315336,3322.6335810016026,3310.1249167655064,3287.166730208306,1,1,1,3.3262573253806105,4.04790721010766,1,1,40.33811706858963,4.5993619225673354,4.010553990321353,3.045244888657206,58.08898187095152
2021-02-13,45,32422.739664467117,3425.2967056076964,3410.2628093464464,3421.821437221195,3387.7734627214822,3346536124,-0.023927777887325252,0.0014819234385885505,2.123323633048568,1.261051848582215,3353.9879187415495,3336.405263890767,3315.95652355304,3291.503580416077,1,1,1,3.2973949229436528,4.064802663064593,1,1,38.84101511615831,2.796879351819981,5.9645466143375625,3.7078394186905728,62.61137887966775
2021-02-14,66,31029.487918000807,3344.510406851622,3336.92053349087,3358.965031005659,3325.542493383713,3637479452,-0.04297143797484859,-0.023585197341828956,2.0320813632504913,1.2313096918751254,3345.5603426653975,3337.812431911654,3322.8311214224605,3293.5419595369326,0,1,1,0.6524341634275066,1.5475268856709912,1,1,38.83701055482437,-1.7333031561070023,0.5925256471541074,4.51125205468319,51.30834574776268
2021-02-15,74,31414.72107383486,3423.221487488641,3402.2357474516143,3404.7414187052423,3370.863394638524,3414962945,0.012415066495846672,0.02353441044039517,2.0573097885002167,1.260287839542951,3353.865525596199,3343.6107815411456,3324.368467037724,3295.0605598696648,1,1,1,2.973587959068902,3.88948625648462,1,1,40.536375307685894,1.727631751943215,2.428959056703772,0.9520747726917911,54.984158169926324
2021-02-16,73,29698.228549652784,3319.533547510461,3308.2663701697334,3324.479785395971,3291.40038454626,3033491673,-0.05463975058533088,-0.03028957967141288,1.9448988947798052,1.2221142506182021,3362.234330345361,3337.8714177307997,3323.764514429099,3297.6404970778317,0,0,1,-0.12729442474851416,0.6639004601026066,1,1,42.69315664078503,1.7964580522591644,-2.3633476377196483,-0.38061766341106473,45.32949465512754
2021-02-17,60,32424.52285037623,3353.1407062856124,3352.6646047159866,3385.591106064935,3351.903632372748,3446938416,0.09179989628557572,0.010124060592897388,2.123440411606522,1.2344870093429041,3369.0212603639598,3341.807911747935,3327.4355557754325,3299.162957917863,0,1,1,0.7725213630527916,1.6361043408966713,1,1,40.00588400202702,1.4371989172131228,1.6710254227004784,2.353196551238601,53.47944723022053
2021-02-18,52,31077.89953924016,3334.162638569765,3328.9707397611246,3354.550407175544,3321.1717961588715,4256170057,-0.041531013959714924,-0.005659788651359632,2.035251778229469,1.2275000737771742,3374.299097371781,3346.744473310109,3333.5753749463424,3299.48644113159,0,1,1,0.017616629515448956,1.0509574158541701,1,1,39.71938524463105,1.120485861876519,2.116716296225518,4.022686233388217,54.44193121137954
2021-02-19,49,29954.1360910836,3308.0655621278097,3300.806080551637,3322.986232613356,3289.921692985363,3249319858,-0.03615956885173821,-0.007827175597273861,1.9616579514239578,1.2178922151540537,3358.2758649202297,3349.4751155258814,3334.5143423078125,3302.0929651233523,0,0,1,-0.7931823787477699,0.18087307254943674,1,1,40.01695475540609,-3.279390173793806,1.1691407258276332,0.5996421030542542,52.39152517481019
2021-02-20,56,30036.52882906398,3319.427717296844,3310.4214350298485,3330.064775806767,3296.929802913168,3221438793,0.0027506297537622793,0.003434682582810211,1.967053746151849,1.2220752883331834,3343.151723732965,3348.5698212372577,3338.6540838381666,3302.0982879279786,0,0,1,-0.5758717752280429,0.5248005315959148,1,1,38.82059382722115,-3.0907975982789937,-0.38036412629182115,2.6893969525543904,49.15320308267637
2021-02-21,57,31721.30555437022,3326.4116240218573,3326.89517864374,3361.0097637032773,3327.56688048235,3125244418,0.05609092631489476,0.002103949029714114,2.07738761288469,1.2246464724503094,3340.5661833287127,3343.0632629970555,3338.730349050674,3302.1826572346804,0,0,1,-0.36896435893121193,0.7337258202266383,1,1,37.02695490402621,-0.5411489464253849,-2.265072350764752,0.0481702544318674,44.36412939744494
2021-02-22,46,33187.65780492663,3403.4396915909765,3397.554177534661,3422.7764595717304,3388.718982362061,3021770296,0.04622610024808371,0.023156505049722886,2.173417140932025,1.2530050046737304,3337.7402124861896,3345.8028690411943,3341.6539251894933,3303.297456821153,1,1,1,1.8489576654165285,3.031583927237147,0,1,38.60361100012179,-0.577870756244192,1.1397775170289615,1.837052056389732,52.65411080653696
2021-02-23,39,28849.6726755509,3286.3790711507336,3276.098693446112,3293.4769042316084,3260.7059897616427,3086192950,-0.13071079480431935,-0.034394797924426124,1.8893280589994685,1.209908150739683,3333.003858720514,3347.619094532937,3336.248898060704,3303.4732410944525,0,0,0,-1.4947873625064,-0.5174605240045982,0,1,39.43628115581097,-0.9987691308193658,0.7797464529657239,-3.3385123818795215,51.72861908437601
2021-02-24,78,30340.42277063011,3261.1752600075024,3265.909456242256,3305.8198875313446,3272.926157307152,3092053612,0.051673033238348154,-0.007669173457341305,1.9869553705902918,1.2006291552642092,3319.865937823641,3344.443599093801,3334.4939204398374,3303.6268939366023,0,0,0,-2.198794245294766,-1.285000857906038,0,1,38.973088085333835,-2.7426658865139952,-1.3448845337246218,-1.1174711080368938,46.89546329792516
2021-02-25,58,31771.143566821105,3353.223614725676,3348.618006460802,3375.278668569344,3341.6938061955198,4599539554,0.047155598555994827,0.028225516072988288,2.0806514403945258,1.2345175327838176,3322.5889344173424,3348.444015894562,3338.6926270125205,3306.3737111134806,1,1,1,0.4352298739808802,1.416957298405852,0,1,41.655023284761235,0.5716870537571417,1.6985785882452031,2.700504343012944,53.50196919718515
2021-02-26,51,30225.16838287196,3355.5556589784,3340.5071247512287,3351.3436827047526,3317.996979394258,3416110709,-0.048659727362272864,0.0006954633870772664,1.9794075085690077,1.2353760945285737,3329.373233967427,3343.8245494438283,3342.77448833973,3309.6068629131714,1,1,1,0.3823521653421036,1.3883460473847364,0,1,36.70007115836315,1.435585116397875,-1.8908834946395392,2.6215098524752456,45.23734850509727
2021-02-27,73,30868.095371338044,3350.578169551344,3340.7228882530576,3359.39044019875,3325.963669649509,3170565874,0.021271245880979617,-0.0014833577305557455,2.021511972382436,1.233543589848611,3333.8232985752134,3338.4875111540887,3343.6543136832424,3311.688165153349,1,1,1,0.2070745124508555,1.174325674959631,0,1,36.67066251933135,0.9384283951170858,-2.1813741254597674,0.5544948238592973,44.496796990311346
2021-02-28,45,31796.165315666767,3375.2614575054376,3366.3716081988628,3386.7519355757254,3353.0529113411417,3608904918,0.030065669201944534,0.007366874224396414,2.082290082631857,1.242630950325336,3340.8018462157243,3340.6840147722187,3342.309457403278,3313.976371394188,1,1,1,0.9859051210584502,1.849291583375634,0,1,34.77005312435731,1.4685444558577343,0.9194484965816985,-0.8297914893353409,52.46892850100985
2021-03-01,77,30280.23258478814,3287.3685982123848,3286.427843871009,3317.9891906256016,3284.974372808432,3514513484,-0.04767658979718814,-0.02604031136539331,1.9830135925234649,1.2102724534665898,3324.220261447354,3330.980236966772,3338.6086665099137,3314.4061384645343,0,0,0,-1.534773117062982,-0.8157582119575513,0,1,34.886280706222095,-3.4104054690721752,-3.9685684894412487,-2.309498986819225,39.25117267238689
2021-03-02,70,33738.92846795468,3428.3645354116966,3420.8244696727,3443.786034061915,3409.5195063598067,3109768366,0.11422289685133014,0.04289021233456536,2.209519149557058,1.2621812959784473,3344.5038991989204,3338.753878959717,3346.5806960882655,3315.517116763901,1,1,1,2.4438029962649876,3.403614418915746,0,1,38.48177359425843,4.320422604542884,3.278502426428398,5.133857399520658,58.13080700934968
2021-03-03,44,31274.643935494285,3321.87743644889,3320.426160846904,3351.55907229663,3318.2102258061163,4642159891,-0.07303979836825525,-0.031060611514002523,2.0481363163826116,1.2229771730838206,3353.175638690547,3336.5207882570944,3347.3542789593826,3317.8685761399015,0,0,1,-0.7611038565781159,0.12082637443260325,1,1,41.792544990361655,1.8613589151675214,-0.9323578273383482,0.4914412532757151,47.893681895082544
2021-03-04,50,31360.31670911242,3372.981134129209,3361.775993393845,3378.619901624904,3345.001793151024,4757200433,0.0027393684735417256,0.015383980492353455,2.053746916437226,1.2417914300571358,3355.9981414624804,3339.293537939912,3350.9620577505348,3320.5711979908783,1,1,1,0.6570971559569205,1.5783409845282481,1,1,42.432016781216596,0.5892097179790889,1.164265207413373,2.297796496333726,52.506824303272474
2021-03-05,78,32780.39368211502,3393.625797889301,3387.203623582087,3411.51302175602,3377.567618554468,4248199566,0.04528260942562379,0.006120598645275699,2.1467459359133323,1.2493919370016584,3361.436732735466,3345.404983351447,3349.695277207708,3321.715110511762,1,1,1,1.3114781210251891,2.1648661906607636,1,1,42.20926266904382,1.1345405286017796,2.586412939967775,-0.7777958056330747,55.56450255178707
2021-03-06,35,29330.93896357952,3271.557827417031,3267.5107736169584,3294.199539810717,3261.421434936979,4519894828,-0.1052292035289839,-0.035969779151311054,1.9208455708980892,1.20445158495428,3350.1481124305647,3341.9857055028883,3342.3743782462475,3321.4799034832627,0,0,0,-2.118749811215759,-1.5030070184642086,1,1,46.43106271997234,-2.3584091501704707,-1.4421127361916364,-4.488337548655941,47.27860398159062
2021-03-07,71,33367.16690911997,3430.8668650169734,3420.5537697697314,3439.332275682754,3405.110063984418,3382038164,0.13760991254157506,0.04869516175592725,2.185172961915247,1.2631025497108117,3358.0917420750693,3349.4467941453963,3346.4865905398356,3323.942192036599,1,1,1,2.521458616199812,3.2168030249305035,1,1,52.88459970837105,1.6474400046221138,3.140177849331316,2.582035863558385,55.06162550316868
2021-03-08,66,35084.025028898424,3426.830834164359,3427.6646874123594,3463.318576739265,3428.857695378676,4118006499,0.05145351789843433,-0.0011763880708306473,2.297607798022328,1.261616650939096,3378.014918639637,3351.117590043495,3346.6584641910604,3329.281793597558,1,1,1,2.395594615678176,2.930032560007234,1,1,51.670048476002584,4.242366859250635,0.6872794787924796,0.1054371354266781,51.21975886152759
2021-03-09,61,30519.75561392777,3301.691224146947,3299.429175925219,3329.1291414342613,3296.003478335413,4477224300,-0.13009537563637874,-0.03651759193065851,1.9986996484735402,1.215545448907178,3359.9187313161015,3352.211315257511,3345.8088297451786,3329.2761681801708,0,0,0,-1.3185931367630355,-0.8285567985278242,1,1,52.086031427291026,-3.6948612073289255,0.46592777840603894,-0.5374948952359571,50.79179885685651
2021-03-10,40,31948.18818886927,3332.9982180998304,3333.5902871573385,3367.9356436121125,3334.423846163236,3031827998,0.04680353909156576,0.009482108358261687,2.09224586560317,1.2270713825681077,3361.507414409093,3357.3415265498197,3344.8496636410937,3330.9349756017805,0,0,1,-0.35431922905504454,0.06194184255059465,1,1,52.05071735233283,0.33477399042236566,2.2023642511062924,-0.6007051284195764,53.69070437408702
2021-03-11,65,32202.66018460072,3357.648545451108,3354.873675407182,3384.3569514604555,3350.681757913585,3014141434,0.007965146387240551,0.007395841743152998,2.108910910200798,1.2361466083211334,3359.3170445979363,3357.6575930302074,3345.9680401592527,3331.585483299522,0,1,1,0.3490919563983397,0.7823020685566728,1,1,50.14462981149235,-0.4545708401081594,0.1319605023059056,0.7044019571708082,50.244302040857406
2021-03-12,72,34127.058697942615,3415.9925117369557,3413.2964966477984,3443.484923654329,3409.2213920756794,3269304509,0.059758992030793046,0.01737643636493491,2.23493730047714,1.2576264311983558,3362.512289433315,3361.9745110843905,3351.1074187120694,3334.2592397120047,1,1,1,1.9362283841627415,2.4513172536641425,1,1,50.88884571343571,0.6590801455353734,1.8010982055042257,3.2625396196720224,53.14238787076783
2021-03-13,59,34671.90335638782,3428.63964674554,3426.661256183748,3458.065618464629,3423.6570053455785,4464964312,0.0159651806874892,0.0037023310107180407,2.270618478304467,1.2622825805344802,3384.9525493373876,3367.550330883976,3356.307986781055,3336.448994924325,1,1,1,2.1550960236475847,2.7631368548256985,1,1,50.86937994506747,4.801437957541133,2.3297912552402433,3.2900830730434594,54.02665755128021
2021-03-14,57,32152.351731404226,3366.177340159863,3361.366946646159,3387.846831501064,3354.13691277966,3597611850,-0.07266839662897828,-0.01821781027497782,2.1056162741299507,1.2392865559688937,3375.711188643515,3366.901465359292,3358.2015923114363,3337.7158824661315,0,1,1,0.23750056776481454,0.8527226012030154,1,1,51.77727387707296,-1.8855154514073602,-0.2691381826250727,1.195453859373119,49.54899072187619
2021-03-15,47,32202.80091724035,3364.9759280355283,3360.724741485882,3388.041186265277,3354.329333665623,4956292898,0.0015690667437819883,-0.00035690696090229235,2.108920126600854,1.2388442459705158,3366.874773482253,3372.444846060945,3356.3699845230813,3341.0125239949666,0,1,1,0.2564062827438818,0.7172497519377208,1,1,49.75115509253259,-1.8050177882187213,2.360773594580934,-1.1301438262732333,54.21597410155219
2021-03-16,50,34559.50988255214,3484.15784093746,3470.3159467947803,3484.2741553097103,3449.604760729515,3395542896,0.07318335356506478,0.03541835527230952,2.2632579738663656,1.2827220716013559,3392.941433023755,3376.4300821699285,3365.7880211795923,3342.876936222354,1,1,1,3.5168530820423927,4.226326825981275,1,1,48.14657423859875,5.526459150875218,1.6274029482417296,6.018136237627436,53.10451886252508
2021-03-17,57,32354.99276704185,3378.877566714372,3372.778020539072,3397.4290186835137,3363.623754816016,3802861039,-0.06378901561399952,-0.0302168498183657,2.118886975632895,1.2439622514050748,3399.4956256829755,3380.5015200460343,3371.3928929275385,3343.8101565108095,0,1,1,0.22200538544572268,1.048726110699838,1,1,47.988283622288016,1.3765188461666078,1.7159010636592198,3.6091990562506115,53.17593585425863
2021-03-18,56,33038.46342576675,3446.547556605217,3431.0526379631287,3442.124901987136,3407.874902962389,3031299916,0.021124117184817104,0.020027357770363796,2.163646592407547,1.2688755284667914,3412.1954844192765,3385.7562645086064,3375.8368901598983,3347.220130882662,1,1,1,2.0946114621660294,2.967460215900486,1,1,48.42185390008578,2.6476568333677397,2.181050517348959,2.783111196930288,54.02467838090258
