date,close,rainbow_position_v2,rainbow_v2_fire_sale,rainbow_v2_buy,rainbow_v2_accumulate,rainbow_v2_still_cheap,rainbow_v2_is_bubble,rainbow_v2_fomo,rainbow_v2_sell,rainbow_v2_max_bubble
2022-01-08,45615.76716099333,0.7770758307018162,8514.892239517047,17845.52689099672,27176.161542476395,36506.79619395607,45837.430845435745,55168.06549691543,64498.700148395095,73829.33479987478
2022-01-09,45728.70456061586,0.7778966591095736,8525.273657556518,17860.2463543786,27195.21905120068,36530.19174802276,45865.164444844835,55200.13714166693,64535.10983848899,73870.08253531108
2022-01-10,46813.949392940965,0.7884384134228533,8535.670774389902,17874.97714361186,27214.283512833816,36553.58988205577,45892.89625127773,55232.20262049969,64571.50898972164,73910.8153589436
2022-01-11,44799.342654052496,0.7677334870294957,8546.083614196576,17889.71927547366,27233.354936750744,36576.99059802783,45920.62625930492,55264.26192058201,64607.897581859084,73951.53324313617
2022-01-12,44040.32016155496,0.7594852816118728,8556.51220119631,17904.47276677509,27252.433332353867,36600.39389793265,45948.35446351142,55296.315029090205,64644.27559466898,73992.23616024776
2022-01-13,46724.023093601885,0.7865844247412306,8566.956559645416,17919.237634363362,27271.51870908131,36623.79978379926,45976.080858517205,55328.36193323515,64680.6430079531,74032.92408267104
2022-01-14,45532.689984486,0.7742832820885079,8577.416713842415,17934.013895127406,27290.611076412395,36647.20825769739,46003.80543898238,55360.40262026738,64716.99980155237,74073.59698283736
2022-01-15,45242.7192030557,0.7709940377934483,8587.892688124171,17948.801565993148,27309.71044386212,36670.619321731094,46031.52819960007,55392.43707746905,64753.34595533802,74114.254833207
2022-01-16,46830.08110896261,0.7866730491620624,8598.384506867094,17963.600663921774,27328.816820976448,36694.03297803113,46059.2491350858,55424.465292140485,64789.68144919516,74154.89760624984
2022-01-17,44250.58307507954,0.7600476684109222,8608.892194487747,17978.411205913722,27347.930217339697,36717.449228765676,46086.96824019165,55456.487251617626,64826.0062630436,74195.52527446958
2022-01-18,44809.9130146189,0.7655518473923104,8619.415775445186,17993.23320901208,27367.05064257897,36740.86807614587,46114.68550971276,55488.50294327966,64862.320376846554,74236.13781041345
2022-01-19,45413.99907774511,0.7714452896087919,8629.95527423482,18008.066690291762,27386.178106348703,36764.28952240564,46142.40093846258,55520.512354519524,64898.623770576465,74276.7351866334
2022-01-20,46492.66146455201,0.7820282667646491,8640.510715393553,18022.911666870867,27405.312618348176,36787.713569825486,46170.1145213028,55552.51547278011,64934.916424257426,74317.31737573474
2022-01-21,44122.551326971385,0.7573831321234239,8651.08212349872,18037.768155900732,27424.45418830275,36811.140220704765,46197.826253106774,55584.5122855088,64971.19831791081,74357.88435031283
2022-01-22,45402.40103725816,0.7703493924196942,8661.669523168726,18052.636174575528,27443.602825982332,36834.56947738914,46225.53612879594,55616.50278020275,65007.46943160955,74398.43608301636
2022-01-23,43409.794498078736,0.7491476813936829,8672.272939059714,18067.515740127306,27462.758541194897,36858.00134226249,46253.244143330085,55648.48694439768,65043.729745465265,74438.97254653285
2022-01-24,45404.68435789358,0.7697209831308687,8682.89239587016,18082.406869823666,27481.921343777176,36881.435817730686,46280.95029168419,55680.464765637706,65079.97923959121,74479.49371354473
2022-01-25,42927.59037819012,0.7432833665556501,8693.527918338112,18097.30958097309,27501.09124360807,36904.87290624305,46308.65456887803,55712.43623151301,65116.21789414799,74519.99955678296
2022-01-26,44280.63561933869,0.7573975794396587,8704.179531243524,18112.22389092341,27520.268250603298,36928.31261028319,46336.356969963075,55744.40132964296,65152.44568932285,74560.49004900274
2022-01-27,45584.75435822453,0.7705862250515488,8714.847259403778,18127.149817058005,27539.452374712233,36951.75493236646,46364.057490020685,55776.36004767491,65188.66260532914,74600.96516298337
2022-01-28,45200.6245197383,0.7663180876711793,8725.531127680579,18142.087376802396,27558.64362592421,36975.199875046026,46391.75612416784,55808.31237328966,65224.86862241147,74641.42487153328
2022-01-29,44425.776852840994,0.7579329201302591,8736.231160973757,18157.03658762033,27577.8420142669,36998.64744091347,46419.45286756004,55840.258294206615,65261.06372085318,74681.86914749975
2022-01-30,41625.68139459152,0.7272535632128534,8746.94738422476,18171.9974670105,27597.047549796236,37022.09763258198,46447.14771536771,55872.19779815345,65297.24788093919,74722.29796372492
2022-01-31,45813.16930119134,0.7716142765094471,8757.679822415572,18186.970032517478,27616.260242619384,37045.55045272129,46474.8406628232,55904.13087292511,65333.42108302701,74762.71129312893
2022-02-01,44364.71492161761,0.7563023956531957,8768.428500569935,18201.954301716025,27635.480102862115,37069.005904008205,46502.531705154295,55936.05750630039,65369.583307446475,74803.10910859257
2022-02-02,43118.68157548052,0.7426789353945994,8779.193443751119,18216.950292229398,27654.70714070768,37092.463989185955,46530.22083766424,55967.97768614252,65405.7345346208,74843.49138309908
2022-02-03,44903.337423993326,0.7612753113569087,8789.974677063712,18231.95802171276,27673.941366361803,37115.924711010855,46557.9080556599,55999.89140030895,65441.874744958,74883.85808960705
2022-02-04,44242.16090081561,0.7540205399043477,8800.77222565484,18246.97750786398,27693.182790073122,37139.388072282265,46585.5933544914,56031.79863670055,65478.003918909686,74924.20920111884
2022-02-05,44763.99643399798,0.7591668989573463,8811.586114710783,18262.008768418662,27712.43142212654,37162.85407583442,46613.2767295423,56063.699383250176,65514.122036958055,74964.54469066593
2022-02-06,42107.51139766929,0.730253524697116,8822.416369459343,18277.051821152156,27731.687272844967,37186.32272453778,46640.9581762306,56095.593627923416,65550.22907961621,75004.86453130904
2022-02-07,43445.99856880471,0.7445409470670785,8833.263015171651,18292.106683880418,27750.95035258919,37209.79402129796,46668.637690006726,56127.4813587155,65586.32502742426,75045.16869613303
2022-02-08,46393.14414576703,0.7748930785583428,8844.126077157618,18307.17337445471,27770.2206717518,37233.26796904889,46696.31526634598,56159.362563643066,65622.40986094016,75085.45715823724
2022-02-09,44704.44822640689,0.7572280871251927,8855.005580769457,18322.25191077021,27789.49824077096,37256.74457077171,46723.990900772464,56191.237230773215,65658.48356077397,75125.72989077472
2022-02-10,42269.53633519868,0.7306966554833421,8865.90155140003,18337.34231075972,27808.78307011941,37280.2238294791,46751.664588838794,56223.10534819849,65694.54610755818,75165.98686691788
2022-02-11,44776.45249072472,0.7573222750851817,8876.814014486969,18352.444592397183,27828.0751703074,37303.70574821762,46779.33632612783,56254.96690403805,65730.59748194827,75206.22805985848
2022-02-12,42748.35700486136,0.7352936822645543,8887.742995505207,18367.558773691962,27847.374551878722,37327.19033006548,46807.00610825224,56286.821886439,65766.63766462576,75246.45344281252
2022-02-13,41801.02542646155,0.724462686172553,8898.68851997576,18382.684872699923,27866.68122542409,37350.67757814826,46834.67393087242,56318.67028359659,65802.66663632075,75286.66298904491
2022-02-14,43511.95027012096,0.742914378693373,8909.650613455906,18397.82290750936,27885.99520156281,37374.16749561626,46862.33978966971,56350.512083723166,65838.68437777662,75326.85667183007
2022-02-15,42860.042403136176,0.7355065268709222,8920.629301548563,18412.97289625256,27905.316490956553,37397.66008566055,46890.00368036455,56382.34727506855,65874.69086977253,75367.03446447653
2022-02-16,43252.13888013936,0.73943895453521,8931.624609898294,18428.134857102392,27924.645104306488,37421.15535151059,46917.66559871469,56414.17584591879,65910.68609312289,75407.19634032699
2022-02-17,43616.06354398234,0.7430327807371566,8942.636564191369,18443.308808267422,27943.98105234348,37444.653296419536,46945.325540495585,56445.99778457165,65946.6700286477,75447.34227272376
2022-02-18,42749.94281284193,0.7332905598991891,8953.665190155845,18458.494768003256,27963.32434585067,37468.15392369808,46972.983501545496,56477.81307939291,65982.64265724033,75487.47223508774
2022-02-19,42564.28636951009,0.7309113004167913,8964.710513559276,18473.692754597185,27982.67499563509,37491.657236672996,47000.63947771091,56509.62171874882,66018.60395978672,75527.58620082463
2022-02-20,43432.09692943051,0.740046901251648,8975.772560216996,18488.90278638233,28002.03301254766,37515.163238712994,47028.29346487833,56541.42369104366,66054.55391720899,75567.68414337432
2022-02-21,42514.73431017627,0.7296885829104947,8986.85135598164,18504.124881730084,28021.398407478526,37538.67193322697,47055.94545897542,56573.21898472386,66090.4925104723,75607.76603622074
2022-02-22,43370.99793694039,0.7387159778179537,8997.946926750246,18519.35905905267,28040.771191355092,37562.18332365752,47083.595455959934,56605.007588262364,66126.41972056478,75647.83185286721
2022-02-23,40934.59430246758,0.7112167973677324,9009.059298461396,18534.605336802102,28060.151375142807,37585.69741348351,47111.243451824215,56636.78949016492,66162.33552850562,75687.88156684632
2022-02-24,41752.54517594975,0.7201712723077853,9020.188497096457,18549.863733471946,28079.538969847432,37609.214206222925,47138.8894425984,56668.5646789739,66198.23991534939,75727.91515172488
2022-02-25,43300.80776132322,0.7369485492391985,9031.334548679068,18565.134267594076,28098.93398650908,37632.733705424085,47166.5334243391,56700.3331432541,66234.1328621691,75767.93258108411
2022-02-26,42623.82908733102,0.7292017694450703,9042.497479277572,18580.416957742844,28118.336436208116,37656.255914673384,47194.17539313866,56732.09487160394,66270.0143500692,75807.93382853449
2022-02-27,40600.77380332123,0.7059864882630227,9053.677314997994,18595.711822531943,28137.746330065893,37679.78083759984,47221.815345133786,56763.849852667736,66305.88436020169,75847.91886773564
2022-02-28,42238.78647971244,0.7242543512223044,9064.874081994758,18611.018880617175,28157.163679239595,37703.30847786201,47249.453276484426,56795.59807510685,66341.74287372926,75887.88767235169
2022-03-01,41602.103948237054,0.7167641367224032,9076.087806460104,18626.338150690946,28176.588494921787,37726.83883915263,47277.089183383476,56827.33952761432,66377.58987184516,75927.840216076
2022-03-02,43196.48981145782,0.7341328969789115,9087.318514633642,18641.669651493285,28196.02078835293,37750.371925212574,47304.72306207222,56859.07419893187,66413.42533579151,75967.77647265117
2022-03-03,42090.18011437513,0.7215738460291041,9098.56623279352,18657.013401799326,28215.460570805135,37773.907739810944,47332.35490881675,56890.80207782256,66449.24924682837,76007.69641583417
2022-03-04,42315.82521846186,0.7237526574024236,9109.830987263626,18672.369420426156,28234.90785358868,37797.44628675121,47359.98471991374,56922.52315307627,66485.0615862388,76047.60001940133
2022-03-05,43040.0113512715,0.7314119679811503,9121.112804410686,18687.7377262332,28254.362648055714,37820.98756987823,47387.61249170075,56954.23741352327,66520.86233534577,76087.4872571683
2022-03-06,41253.49280203624,0.7110825676765062,9132.411710643746,18703.11833812106,28273.824965598375,37844.53159307569,47415.23822055301,56985.944848030325,66556.65147550764,76127.35810298496
2022-03-07,40031.01297705158,0.6965480179255871,9143.727732416026,18718.51127502883,28293.294817641632,37868.07836025444,47442.86190286724,57017.64544548005,66592.42898809286,76167.21253070566
2022-03-08,39992.03591986619,0.6957390849324179,9155.060896221406,18733.91655594034,28312.77221565928,37891.62787537822,47470.483535097155,57049.339194816086,66628.19485453503,76207.05051425396
2022-03-09,39239.05506397855,0.6864169840416507,9166.411228600484,18749.334199877252,28332.257171154022,37915.18014243079,47498.10311370756,57081.02608498433,66663.9490562611,76246.87202753787
2022-03-10,39719.88711586815,0.6918155188541366,9177.778756135262,18764.764225905186,28351.749695675106,37938.73516544503,47525.72063521495,57112.70610498488,66699.6915747548,76286.67704452472
2022-03-11,42361.92712807763,0.7218841927690305,9189.163505452809,18780.206653129717,28371.24980080663,37962.29294848354,47553.33609616045,57144.379243837364,66735.42239151426,76326.46553919118
2022-03-12,40117.97783248679,0.6958259679787744,9200.56550322054,18795.661500695933,28390.757498171326,37985.85349564672,47580.94949312211,57176.045490597506,66771.1414880729,76366.23748554829
2022-03-13,41352.191356965646,0.7097993269675089,9211.984776152882,18811.128787794816,28410.272799436752,38009.416811078685,47608.56082272062,57207.70483436256,66806.84884600449,76405.99285764643
2022-03-14,41009.64455168281,0.7055213235457127,9223.421351007162,18826.608533656196,28429.795716305227,38032.98289895426,47636.17008160329,57239.35726425233,66842.54444690135,76445.73162955038
2022-03-15,39807.18096498406,0.6910982958534895,9234.875254583056,18842.100757550375,28449.326260517693,38056.55176348501,47663.77726645233,57271.002769419654,66878.22827238696,76485.45377535428
2022-03-16,41306.14595112129,0.7082374978742434,9246.34651372387,18857.605478789985,28468.864443856095,38080.123408922205,47691.38237398832,57302.64133905443,66913.90030412054,76525.15926918665
2022-03-17,40742.23990332507,0.7013857693342223,9257.83515531843,18873.12271673085,28488.41027814327,38103.697839555694,47718.985400968115,57334.272962380535,66949.56052379296,76564.84808520538
2022-03-18,41486.0001583959,0.7096039829526132,9269.341206300556,18888.652490770866,28507.96377524118,38127.275059711494,47746.58634418181,57365.89762865212,66985.20891312242,76604.52019759273
2022-03-19,41113.84986448734,0.7049910019201245,9280.864693644284,18904.194820347304,28527.524947050326,38150.855073753344,47774.18520045636,57397.51532715939,67020.8454538624,76644.17558056542
2022-03-20,40159.39512610288,0.6935151232251373,9292.405644371218,18919.749724940255,28547.093805509292,38174.43788607833,47801.781966647366,57429.12604721641,67056.47012778543,76683.81420835448
2022-03-21,41034.66469767361,0.7033842471536184,9303.964085545136,18935.317224070877,28566.67036259662,38198.023501122356,47829.3766396481,57460.729778173845,67092.08291669958,76723.43605522533
2022-03-22,40519.40432111464,0.6970458032666311,9315.540044275716,18950.897337306742,28586.254630337764,38221.61192336879,47856.96921639981,57492.32650943084,67127.68380246186,76763.0410954929
2022-03-23,41234.6682161119,0.704996335588096,9327.13354771374,18966.490084250552,28605.84662078736,38245.20315732417,47884.55969386098,57523.916230397794,67163.27276693459,76802.6293034714
2022-03-24,39861.26087540453,0.6885772483850625,9338.74462305969,18982.095484554673,28625.446346049655,38268.79720754464,47912.14806903962,57555.4989305346,67198.84979202959,76842.20065352456
2022-03-25,40647.62775656864,0.6974974898572348,9350.373297553473,18997.71355790589,28645.053818258304,38292.39407861072,47939.734338963135,57587.07459931555,67234.41485966797,76881.75512002037
2022-03-26,39907.58838322633,0.6884243496529366,9362.019598483022,19013.34432404137,28664.66904959971,38315.99377515806,47967.3185007164,57618.64322627475,67269.9679518331,76921.29267739144
2022-03-27,39473.17710843503,0.6828735201061066,9373.683553177043,19028.987802732405,28684.29205228777,38339.59630184313,47994.90055139849,57650.204800953856,67305.50905050922,76960.81330006459
2022-03-28,40586.34531075377,0.6957330532133265,9385.36518901182,19044.644013796722,28703.922838581624,38363.201663366526,48022.48048815143,57681.75931293634,67341.03813772123,77000.31696250614
2022-03-29,40372.19820755473,0.6928688635727722,9397.064533409459,19060.312977099115,28723.561420788767,38386.80986447842,48050.058308168074,57713.30675185773,67376.55519554738,77039.80363923704
2022-03-30,37863.948737930754,0.6620207130889868,9408.781613834277,19075.99471253828,28743.207811242282,38410.42090994628,48077.63400865028,57744.84710735429,67412.06020605829,77079.27330476229
2022-03-31,38878.53596440604,0.6742363524802357,9420.516457795944,19091.689240060325,28762.8620223247,38434.034804589086,48105.20758685346,57776.38036911784,67447.55315138222,77118.7259336466
2022-04-01,39729.29397727202,0.6841785059305102,9432.269092851413,19107.39657965608,28782.52406646075,38457.65155326542,48132.77904007009,57807.906526874765,67483.03401367943,77158.16150048412
2022-04-02,40093.112916730905,0.6881635257717583,9444.03954659759,19123.11675135125,28802.193956104908,38481.27116085857,48160.348365612226,57839.425570365886,67518.50277511954,77197.5799798732
2022-04-03,38485.45104465767,0.6683256491230037,9455.82784668314,19138.84977522296,28821.87170376278,38504.8936323026,48187.91556084242,57870.93748938224,67553.95941792206,77236.98134646188
2022-04-04,38740.833812943085,0.6711164667506474,9467.634020796824,19154.59567138621,28841.557321975593,38528.51897256498,48215.48062315436,57902.44227374375,67589.40392433314,77276.36557492251
2022-04-05,37831.220547550576,0.6594373589379837,9479.458096674996,19170.35445999955,28861.250823324102,38552.14718664865,48243.04354997321,57933.93991329777,67624.83627662231,77315.73263994687
2022-04-06,38253.60940334744,0.6643669849885168,9491.30010209796,19186.126161266307,28880.952220434658,38575.778279603,48270.60433877135,57965.4303979397,67660.25645710804,77355.0825162764
2022-04-07,38396.99072838673,0.6657899231543782,9503.160064892527,19201.910795431708,28900.661525970885,38599.41225651006,48298.16298704925,57996.913717588424,67695.6644481276,77394.41517866678
2022-04-08,38698.03530308935,0.6691545702578756,9515.038012931478,19217.708382786037,28920.378752640594,38623.049122495155,48325.719492349715,58028.389862204276,67731.06023205882,77433.73060191338
2022-04-09,38869.86640199908,0.6709093064680887,9526.933974131764,19233.518943655858,28940.103913179948,38646.68888270404,48353.27385222813,58059.858821752234,67766.44379127631,77473.02876080041
2022-04-10,38816.36065804862,0.6698931768328016,9538.847976457077,19249.34249842142,28959.83702038577,38670.33154235012,48380.82606431446,58091.320586278816,67801.81510824316,77512.30963020751
2022-04-11,37916.907820798406,0.6583397337877578,9550.780047914812,19265.17906749814,28979.578087081463,38693.977106664795,48408.37612624812,58122.77514583145,67837.17416541478,77551.57318499811
2022-04-12,36639.93075278135,0.6416129526355344,9562.730216561125,19281.02867134814,28999.32712613515,38717.62558092216,48435.92403570918,58154.22249049619,67872.5209452832,77590.81940007022
2022-04-13,38281.1430668584,0.6621813678417432,9574.698510496031,19296.891330475355,29019.084150454677,38741.276970434,48463.46979041333,58185.662610392654,67907.85543037197,77630.0482503513
2022-04-14,36851.964503538846,0.6436326261509989,9586.684957865333,19312.767065428638,29038.84917299194,38764.93128055525,48491.013388118554,58217.09549568186,67943.17760324516,77669.25971080847
2022-04-15,38748.19773944162,0.667256089107358,9598.689586863225,19328.655896802527,29058.622206741828,38788.58851668113,48518.55482662043,58248.521136559735,67978.48744649903,77708.45375643834
2022-04-16,37323.90623458381,0.6489822813472756,9610.712425727974,19344.557845230636,29078.4032647333,38812.248684235965,48546.09410373862,58279.939523241286,68013.78494274395,77747.63036224662
2022-04-17,38715.76854059237,0.6661350849501726,9622.753502741356,19360.472931391007,29098.19236004066,38835.91178869031,48573.631217339964,58311.350645989616,68049.07007463927,77786.78950328892
2022-04-18,38534.24612938477,0.6635249231376732,9634.812846237543,19376.40117601007,29117.989505782592,38859.577835555116,48601.16616532764,58342.75449510018,68084.34282487269,77825.93115464522
2022-04-19,37225.631456986266,0.6466192531523083,9646.890484593752,19392.342599853902,29137.794715114054,38883.246830374206,48628.69894563436,58374.15106089451,68119.60317615466,77865.05529141481
2022-04-20,37107.9060517717,0.644734312838967,9658.986446232198,19408.29722373211,29157.608001232024,38906.91877873193,48656.22955623185,58405.54033373176,68154.85111123166,77904.16188873159
2022-04-21,38307.5287469672,0.659612168194381,9671.100759622057,19424.265068500205,29177.42937737835,38930.5936862565,48683.75799513465,58436.9223040128,68190.08661289094,77943.2509217691
2022-04-22,38734.98017899819,0.6645684805013385,9683.233453282084,19440.246155057503,29197.258856832923,38954.27155860834,48711.28426038376,58468.29696215919,68225.3096639346,77982.32236571003
2022-04-23,38438.90076754619,0.6605276506155906,9695.384555775638,19456.24050434941,29217.096452923186,38977.95240149696,48738.80835007073,58499.66429864451,68260.52024721829,78021.37619579207
2022-04-24,37993.45847882138,0.6545733443888022,9707.55409570947,19472.248137357645,29236.942179005815,39001.63622065399,48766.33026230216,58531.02430395033,68295.7183455985,78060.41238724667
2022-04-25,37583.45819338858,0.649001610067947,9719.7421017446,19488.269075120465,29256.79604849633,39025.323021872195,48793.84999524806,58562.376968623925,68330.90394199979,78099.43091537566
2022-04-26,38928.18833480469,0.6655109496539994,9731.94860258115,19504.303338709513,29276.658074837876,39049.01281096624,48821.367547094604,58593.722283222975,68366.07701935133,78138.4317554797
2022-04-27,36227.3961124284,0.6306195064917414,9744.173626970498,19520.350949246025,29296.52827152155,39072.70559379708,48848.88291607261,58625.06023834814,68401.23756062366,78177.41488289919
2022-04-28,35697.19621609876,0.6231627905533053,9756.417203710907,19536.41192789345,29316.406652075988,39096.40137625853,48876.396100441074,58656.39082462362,68436.38554880615,78216.3802729887
2022-04-29,39343.86802839737,0.6695318012869901,9768.67936164569,19552.48629586464,29336.29323008359,39120.100164302545,48903.90709852149,58687.71403274045,68471.52096695939,78255.32790117835
2022-04-30,37759.216332517,0.649407768866159,9780.960129667756,19568.57407440968,29356.188019151603,39143.80196389353,48931.415908635456,58719.02985337738,68506.6437981193,78294.25774286123
2022-05-01,38075.99559411464,0.6530586529003943,9793.25953671521,19584.67528483038,29376.091032945547,39167.506781060714,48958.922529175885,58750.338277291055,68541.75402540623,78333.1697735214
2022-05-02,36217.697126750085,0.6286198403810328,9805.577611774,19600.789948465725,29396.002285157447,39191.21462184917,48986.4269585409,58781.63929523263,68576.85163192434,78372.06396861607
2022-05-03,35880.897685551114,0.6237484681760441,9817.914383877347,19616.918086708225,29415.921789539105,39214.925492369985,49013.92919520086,58812.93289803174,68611.93660086262,78410.9403036935
2022-05-04,36501.84914023142,0.631632765189609,9830.269882106468,19633.059720987687,29435.84955986891,39238.63939875013,49041.42923763135,58844.21907651258,68647.00891539379,78449.79875427502
2022-05-05,36415.08879174583,0.630112820147512,9842.64413559066,19649.214872783752,29455.785609976843,39262.35634716993,49068.92708436302,58875.49782155611,68682.0685587492,78488.6392959423
2022-05-06,36718.89460197121,0.6337415064352807,9855.037173506096,19665.38356362044,29475.729953734786,39286.07634384913,49096.422733963474,58906.76912407782,68717.11551419216,78527.4619043065
2022-05-07,37651.06251377171,0.6454519323271342,9867.449025074604,19681.565815060734,29495.682605046866,39309.79939503299,49123.91618501912,58938.032975005255,68752.14976499138,78566.26655497751
2022-05-08,37202.64210442743,0.6393059714236106,9879.8797195702,19697.761648723164,29515.64357787613,39333.525507029095,49151.40743618206,58969.289365335026,68787.171294488,78605.05322364096
2022-05-09,36146.55337165242,0.6250439260561604,9892.32928630884,19713.971086262034,29535.612886215225,39357.25468616842,49178.89648612161,59000.53828607481,68822.18008602799,78643.82188598119
2022-05-10,34700.14574280995,0.6049619557239054,9904.79775466272,19730.194149383315,29555.590544103907,39380.9869388245,49206.38333354509,59031.77972826568,68857.17612298628,78682.57251770687
2022-05-11,35293.3842858994,0.6127607200750157,9917.285154042891,19746.43085983492,29575.57656562695,39404.72227141898,49233.867977211004,59063.01368300304,68892.15938879507,78721.30509458711
2022-05-12,34264.546149520094,0.5980935923705636,9929.79151391487,19762.681239412,29595.57096490913,39428.46069040626,49261.35041590339,59094.24014140053,68927.12986689765,78760.01959239479
2022-05-13,37414.40425528866,0.640190258360913,9942.316863788354,19778.94530995104,29615.573756113725,39452.202202276414,49288.83064843909,59125.459094601785,68962.08754076446,78798.71598692716
2022-05-14,36134.0770061427,0.6229927589556611,9954.861233225745,19795.223093342338,29635.58495345893,39475.94681357552,49316.30867369212,59156.67053380871,68997.0323939253,78837.3942540419
2022-05-15,35660.815712265176,0.6162417582561769,9967.424651832474,19811.51461151288,29655.60457119329,39499.69453087369,49343.7844905541,59187.87445023451,69031.96440991492,78876.05436959532
2022-05-16,34713.00172198084,0.6028340963672165,9980.007149266194,19827.819886440833,29675.63262361548,39523.445360790116,49371.25809796476,59219.070835139406,69066.88357231404,78914.69630948869
2022-05-17,34911.60816324498,0.6052089863129885,9992.608755232299,19844.13894014804,29695.66912506379,39547.19930997953,49398.72949489528,59250.259679811024,69101.78986472676,78953.32004964251
2022-05-18,36033.268902362746,0.6201293883982825,10005.22949948336,19860.471794705416,29715.714089927475,39570.95638514953,49426.198680371584,59281.44097559364,69136.6832708157,78991.92556603777
2022-05-19,35024.6148536041,0.6060047102207761,10017.869411821803,19876.81847222345,29735.767532625097,39594.716593026744,49453.6656534284,59312.61471383005,69171.56377423169,79030.51283463334
2022-05-20,35708.75410469859,0.6149898629114509,10030.528522098703,19893.178994862974,29755.82946762724,39618.47994039151,49481.130413155784,59343.78088592006,69206.43135868432,79069.0818314486
2022-05-21,34407.268822101585,0.5966198374681954,10043.206860212535,19909.553384831146,29775.899909449756,39642.246434068365,49508.59295868698,59374.9394833056,69241.2860079242,79107.63253254282
2022-05-22,37015.78576315471,0.6316521379959809,10055.904456113201,19925.941664380473,29795.97887264774,39666.01608091501,49536.05328918229,59406.090497449564,69276.12770571682,79146.1649139841
2022-05-23,32356.45379955798,0.5660458175921101,10068.621339797524,19942.343855807885,29816.066371818248,39689.78888782861,49563.511403838966,59437.23391984933,69310.9564358597,79184.67895187005
2022-05-24,34228.41536088335,0.5929275959035408,10081.357541309964,19958.759981459072,29836.162421608184,39713.564861757295,49590.96730190641,59468.36974205551,69345.77218220463,79223.17462235373
2022-05-25,33138.43884585403,0.5768344022384182,10094.113090749299,19975.19006372532,29856.267036701338,39737.344009677356,49618.42098265338,59499.4979556294,69380.5749286054,79261.65190158143
2022-05-26,35512.054116915206,0.6100200887584979,10106.888018258825,19991.634125043973,29876.38023182912,39761.12633861427,49645.872445399415,59530.61855218457,69415.36465896972,79300.11076575487
2022-05-27,34476.161665563945,0.5952607395127483,10119.68235403038,20008.09218789749,29896.5020217646,39784.91185563171,49673.32168949882,59561.73152336594,69450.14135723303,79338.55119110015
2022-05-28,35849.58670057025,0.6138491695521705,10132.496128311714,20024.564274819706,29916.632421327697,39808.700567835695,49700.768714343685,59592.83686085168,69484.90500735967,79376.97315386767
2022-05-29,33481.41134871017,0.5802543592482747,10145.32937139134,20041.0504083814,29936.771445371465,39832.49248236153,49728.213519351586,59623.93455634166,69519.65559333171,79415.37663032179
2022-05-30,33915.128451895725,0.5861170597277272,10158.182113613864,20057.55061121381,29956.91910881376,39856.28760641371,49755.65610401366,59655.02460161361,69554.39309921354,79453.76159681349
2022-05-31,33962.238278922145,0.5863996313883856,10171.054385369438,20074.064905979547,29977.075426589654,39880.08594719976,49783.09646780987,59686.10698841998,69589.11750903008,79492.1280296402
2022-06-01,33116.02399360119,0.573730741984185,10183.946217101837,20090.593315403283,29997.240413704727,39903.88751200617,49810.53461030762,59717.181708609074,69623.8288069105,79530.47590521196
2022-06-02,34919.85110803699,0.5991484016230656,10196.857639299878,20107.135862245843,30017.414085191805,39927.69230813777,49837.97053108373,59748.2487540297,69658.52697697566,79568.80519992163
2022-06-03,34641.33651558647,0.5948615143038675,10209.788682504162,20123.69256931515,30037.596456126135,39951.50034293713,49865.404229748114,59779.30811655911,69693.21200337009,79607.11589018108
2022-06-04,32808.492318439414,0.5679931622848592,10222.73937730917,20140.26345947549,30057.78754164181,39975.31162380813,49892.835705974445,59810.35978814077,69727.88387030708,79645.40795247341
2022-06-05,33561.35989551167,0.5786488206346346,10235.70975435199,20156.84855562592,30077.987356899845,39999.12615817378,49920.264959447704,59841.40376072164,69762.54256199556,79683.6813632695
2022-06-06,33877.93620950591,0.5828295987873672,10248.699844325769,20173.447880723732,30098.19591712169,40022.94395351966,49947.691989917614,59872.44002631558,69797.18806271354,79721.93609911151
2022-06-07,33240.165124236126,0.5731672253300971,10261.709677971769,20190.061457767195,30118.413237562625,40046.76501735805,49975.11679715348,59903.468576948915,69831.82035674434,79760.17213653977
2022-06-08,34965.07019413168,0.5974496336486665,10274.739286080114,20206.689309802183,30138.639333524254,40070.589357246325,50002.53938096839,59934.48940469046,69866.43942841253,79798.38945213461
2022-06-09,35376.55036232495,0.6027705833223777,10287.78869949458,20223.331459925503,30158.874220356425,40094.41698078735,50029.95974121827,59965.50250164919,69901.04526208012,79836.58802251104
2022-06-10,32071.82109754227,0.5545026909578485,10300.857949104608,20239.987931275085,30179.11791344556,40118.247895616034,50057.37787778651,59996.507859957,69935.63784212746,79874.76782429795
2022-06-11,31995.15073685069,0.5529280285638636,10313.94706585346,20256.65874704294,30199.37042823242,40142.0821094219,50084.79379061138,60027.50547180086,69970.21715299034,79912.92883417982
2022-06-12,32270.66924276276,0.5567111311804921,10327.056080734943,20273.343930465635,30219.631780196323,40165.91962992701,50112.20747965771,60058.4953293884,70004.78317911908,79951.07102884978
2022-06-13,33073.2425106326,0.5683137345589938,10340.185024794173,20290.043504827918,30239.901984861666,40189.760464895415,50139.618944929156,60089.47742496291,70039.33590499665,79989.19438503041
2022-06-14,33450.972250727136,0.5734661620135174,10353.333929123593,20306.757493462334,30260.18105780107,40213.60462213981,50167.02818647855,60120.45175081729,70073.87531515602,80027.29887949476
